asking_price_sek,land_area_sqm,living_area_sqm,number_rooms,year_published,month_published,latitude,longitude,typology_AGRICULTURAL_ESTATE,typology_APARTMENT,typology_ESTATE_WITHOUT_CULTIVATION,typology_FORESTING_ESTATE,typology_HOMESTEAD,typology_HOUSE,typology_LINKED_HOUSE,typology_OTHER,typology_PLOT,typology_ROW_HOUSE,typology_TERRACED_HOUSE,typology_TWIN_HOUSE,typology_VACATION_HOME,typology_VACATION_HOUSE,typology_WINTERIZED_VACATION_HOME
1799000.0,0.0,32.0,1.0,2025,1,59.233696,17.9887676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1650000.0,875.0,112.0,5.0,2025,1,56.8196259,14.8271933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2995000.0,0.0,60.0,2.0,2025,1,59.3487244,18.2006531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1425000.0,2100.0,135.0,5.0,2025,1,60.3794055481,15.8175173184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5395000.0,0.0,116.9,5.0,2025,1,59.2367859,18.0382729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1495000.0,0.0,69.0,2.5,2025,1,59.7602425,18.6820984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1350000.0,0.0,69.0,2.0,2025,1,58.2873579,12.3276628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5875000.0,0.0,80.5,3.0,2025,1,59.3574371,17.9624013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1850000.0,0.0,32.0,1.0,2025,1,59.3995438,17.984808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5895000.0,0.0,63.0,2.0,2025,1,59.3310738,18.0243759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3195000.0,0.0,53.0,2.0,2025,1,59.365284,18.016312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3850000.0,0.0,65.0,2.0,2025,1,57.70281,12.01658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3650000.0,0.0,36.0,2.0,2025,1,59.32747,18.0488167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3250000.0,0.0,85.0,3.0,2025,1,59.1837,18.12993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4950000.0,0.0,64.0,2.0,2025,1,59.3165077329,18.0339922301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2695000.0,0.0,25.5,1.0,2025,1,59.316578,18.03479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,0.0,76.0,4.0,2025,1,59.415604,17.835068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2490000.0,0.0,47.0,2.0,2025,1,57.68557,11.909595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5400000.0,0.0,102.0,4.0,2025,1,55.69668,13.1942015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1800000.0,0.0,62.0,2.0,2025,1,57.760654,12.072733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1195000.0,0.0,42.0,1.0,2025,1,59.54055510000001,17.908347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4150000.0,0.0,78.0,3.0,2025,1,59.4045639,17.976305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1650000.0,0.0,46.0,2.0,2025,1,59.19632,17.808569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4850000.0,0.0,75.0,3.0,2025,1,59.3662567,18.00399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2300000.0,0.0,102.2,4.0,2025,1,60.48315479637702,15.437756190168576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995000.0,0.0,48.0,2.0,2025,1,55.59506,13.0207205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1750000.0,0.0,74.0,3.0,2025,1,59.2023926,17.6423912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
645000.0,0.0,55.0,2.0,2025,1,56.1351763176,12.9435770862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2195000.0,0.0,87.0,3.0,2025,1,59.3610039,17.0247669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2249000.0,0.0,53.0,2.0,2025,1,59.24740208392675,18.09986467573253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4495000.0,2271.0,170.0,4.0,2025,1,59.292274,18.526035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2990000.0,0.0,140.0,4.0,2025,1,60.6649475,17.1185417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5450000.0,0.0,75.0,3.0,2025,1,57.70057,11.9824791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3095000.0,0.0,95.5,4.0,2025,1,59.87822,17.6156673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2995000.0,0.0,69.0,3.0,2025,1,59.4078865,17.9793777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3695000.0,0.0,92.0,4.0,2025,1,59.4672127,18.2691936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2295000.0,0.0,35.0,1.0,2025,1,59.3566136389155,17.962408937293972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2950000.0,0.0,33.0,1.5,2025,1,57.695,11.9526634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,0.0,78.4,3.0,2025,1,59.818264,17.617945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4695000.0,0.0,53.0,2.0,2025,1,59.304719641094586,18.149227900754575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5900000.0,1290.0,118.0,4.0,2025,1,58.6551971,11.2719994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3490000.0,0.0,99.0,4.0,2025,1,59.3911324,17.8352585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1395000.0,0.0,38.5,1.0,2025,1,59.4163319,17.835979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
695000.0,1387.0,0.0,0.0,2025,1,58.55133,11.3003778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1490000.0,1173.0,107.0,4.0,2025,1,60.15361,16.93757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1795000.0,0.0,61.5,2.0,2025,1,59.4199325,17.817867666666665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2250000.0,0.0,79.5,3.0,2025,1,59.40425,17.93951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2995000.0,0.0,48.0,2.0,2025,1,59.42901,17.9523067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2275000.0,0.0,56.0,2.0,2025,1,59.4121268,17.8675324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6195000.0,355.0,132.0,5.0,2025,1,55.7261627167,13.0120687472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3295000.0,0.0,44.2,2.0,2025,1,59.352417,18.0950012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1895000.0,0.0,61.5,2.0,2025,1,59.41936699999999,17.8181853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,0.0,41.0,2.0,2025,1,57.696,11.9497728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2550000.0,0.0,45.8,2.0,2025,1,59.2737045,18.0213623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6895000.0,0.0,86.0,3.0,2025,1,59.3173828,18.0215359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6975000.0,610.0,222.0,7.0,2025,1,59.3783226,17.8778877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3995000.0,0.0,62.0,2.5,2025,1,59.2978668,18.0711555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1795000.0,0.0,76.5,3.0,2025,1,57.79392,11.9884071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,1033.0,201.0,8.0,2025,1,55.6372316742,13.6702823967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4495000.0,0.0,41.0,2.0,2025,1,59.34853,18.0341415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,0.0,64.0,2.0,2025,1,59.1984253,17.61854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095000.0,0.0,64.0,2.0,2025,1,55.5616766,13.0063232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2395000.0,0.0,96.5,3.0,2025,1,59.1764946,17.59745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650000.0,0.0,69.0,3.0,2025,1,58.0333862,14.9905052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3495000.0,0.0,175.0,6.0,2025,1,59.1989822,17.439043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7700000.0,2110.0,254.0,6.0,2025,1,57.8599108,14.3133652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4995000.0,0.0,92.3,4.0,2025,1,59.398426,18.02488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2995000.0,0.0,120.0,5.0,2025,1,59.2286377,17.420311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1795000.0,0.0,53.5,2.0,2025,1,56.8752556,14.8004351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2595000.0,0.0,80.0,3.0,2025,1,59.288475,17.92645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11495000.0,994.0,212.0,7.0,2025,1,59.4267845,18.0679131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5495000.0,111.0,194.0,6.0,2025,1,63.83188,20.27073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
800000.0,1610.0,122.0,5.0,2025,1,60.45769,17.39772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4895000.0,0.0,84.0,4.0,2025,1,59.3677509,17.9795209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5795000.0,3847.0,234.0,6.0,2025,1,63.86484,20.0286388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2995000.0,0.0,40.0,2.0,2025,1,59.2944946,18.05982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4495000.0,3605.0,175.0,5.0,2025,1,65.6898637964,21.8476711833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2095000.0,0.0,49.0,2.0,2025,1,59.1829,17.6585312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4350000.0,293.0,123.0,5.0,2025,1,59.3991241,17.8079338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4795000.0,0.0,114.0,5.0,2025,1,59.37505,17.8718319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4795000.0,468.0,190.0,5.0,2025,1,63.8341637,20.1876316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2695000.0,0.0,54.0,2.0,2025,1,59.3465042,17.97406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2495000.0,0.0,59.0,2.0,2025,1,59.3437157,17.8855553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000.0,0.0,73.0,3.0,2025,1,58.91067,17.9540939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2475000.0,0.0,98.0,4.0,2025,1,58.06448,11.83503,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3295000.0,0.0,36.0,2.0,2025,1,59.3187447,18.0453568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4995000.0,181.0,137.0,5.0,2025,1,63.805687,20.3517818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2995000.0,0.0,33.0,2.0,2025,1,59.3241463,18.0045929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7995000.0,272.0,168.0,6.0,2025,1,59.4727988919,18.1214053843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5950000.0,0.0,74.0,3.0,2025,1,59.31838172,18.0515798712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2299500.0,0.0,117.0,5.0,2025,1,62.42078,17.212336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995000.0,0.0,50.5,2.0,2025,1,57.77329,14.1557484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1695000.0,0.0,67.6,2.0,2025,1,58.3039189,12.2831111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3875000.0,0.0,123.0,6.0,2025,1,59.8572044,17.64576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4290000.0,0.0,70.0,3.0,2025,1,57.6910667,11.9909534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2995000.0,0.0,53.5,2.0,2025,1,59.38223,17.9807129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11995000.0,0.0,97.0,3.0,2025,1,59.34491246712324,18.06960722624245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9490000.0,1191.0,249.0,10.0,2025,1,59.90663,17.7511368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3495000.0,0.0,52.0,2.0,2025,1,59.31055,18.10442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6395000.0,0.0,102.0,3.0,2025,1,59.36602,18.00107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1250000.0,0.0,82.0,3.0,2025,1,55.851006,13.302543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12495000.0,0.0,100.0,3.0,2025,1,59.3396034,18.0354366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1575000.0,0.0,56.0,2.0,2025,1,59.2541771,15.2167244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1195000.0,1000.0,75.0,4.0,2025,1,56.9442749,14.0655527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7695000.0,0.0,78.0,3.0,2025,1,59.33026,18.0401669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2295000.0,0.0,71.0,3.0,2025,1,63.8178024,20.2637138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895000.0,0.0,28.5,1.0,2025,1,59.2829781,15.239152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1175000.0,0.0,55.0,2.0,2025,1,59.28433,15.2040052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,0.0,75.0,3.0,2025,1,57.7813759,14.24266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13950000.0,946.0,182.0,6.0,2025,1,59.3573409554,18.1347055916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2995000.0,0.0,84.5,3.0,2025,1,59.6050183,16.5587752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3895000.0,0.0,52.0,2.0,2025,1,59.3062325,18.005434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2575000.0,0.0,42.3,2.0,2025,1,59.296867542,18.0610513687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3095000.0,0.0,76.0,3.0,2025,1,59.1850433,18.1331215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7250000.0,1093.0,166.0,5.0,2025,1,59.907608,17.739006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2750000.0,525.0,115.0,4.0,2025,1,62.4211875,17.419459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2695000.0,0.0,55.0,2.0,2025,1,59.2991676,18.0907478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4250000.0,0.0,93.0,3.0,2025,1,59.3659973,17.9477119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4200000.0,0.0,147.3,0.0,2025,1,56.25149,12.868898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2790000.0,6.9,180.0,6.0,2025,1,59.0187996743,15.32229584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2150000.0,0.0,72.0,3.0,2025,1,59.4913,18.3295345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8995000.0,1011.0,146.0,5.5,2025,1,59.4510574,18.1169987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5995000.0,435.0,180.0,8.0,2025,1,59.48525,18.0599174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6495000.0,0.0,100.0,4.0,2025,1,59.31548362226748,18.143737341328393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,0.0,80.0,3.0,2025,1,59.3537941,17.9818935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2390000.0,0.0,113.0,4.0,2025,1,59.42014,17.839716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3290000.0,0.0,94.0,4.0,2025,1,59.42499,17.82495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6795000.0,1560.0,152.0,6.0,2025,1,59.18483,18.1233845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1895000.0,0.0,39.0,1.5,2025,1,63.8178825,20.2926216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000.0,0.0,112.5,3.0,2025,1,59.3445168,18.1498547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2995000.0,412.0,83.0,3.0,2025,1,59.54816,18.06841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3995000.0,0.0,52.0,2.0,2025,1,59.305837001068895,18.119244036848738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1195000.0,0.0,66.0,2.5,2025,1,59.1702843,18.1628246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1598000.0,0.0,54.0,2.0,2025,1,59.378544,16.514746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5950000.0,560.0,164.0,6.0,2025,1,59.4216042,17.8158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3250000.0,0.0,73.0,3.0,2025,1,59.4354973,18.0813828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1750000.0,301.0,26.0,2.0,2025,1,59.50203,18.150198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2195000.0,0.0,90.0,4.0,2025,1,57.7561936718,11.9888690124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3750000.0,936.0,180.0,7.0,2025,1,59.64194,18.65381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4195000.0,0.0,98.0,4.0,2025,1,55.7105,13.0299559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4095000.0,0.0,51.0,2.0,2025,1,59.3164978,18.0554981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2995000.0,686.0,195.0,6.0,2025,1,63.9152679,19.8435669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3250000.0,0.0,72.0,3.0,2025,1,59.1824951,18.1358948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
995000.0,0.0,62.0,2.0,2025,1,65.56293,22.1931019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895000.0,989.0,182.0,4.0,2025,1,56.1692834521,13.6918145071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6995000.0,2475.0,580.0,0.0,2025,1,65.63975,22.134325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2595000.0,0.0,124.0,5.0,2025,1,59.41278370000001,17.8055655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2395000.0,0.0,70.0,3.0,2025,1,59.841526,17.6016788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330000.0,0.0,56.0,2.0,2025,1,59.7046623,16.2217026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2900000.0,682.0,200.0,6.0,2025,1,58.1219139,12.1410065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
495000.0,0.0,82.5,3.0,2025,1,59.5092049,15.9731865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,0.0,44.0,2.0,2025,1,59.3099022,18.0849552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2195000.0,0.0,61.0,2.0,2025,1,57.71969,11.936861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
975000.0,1038.0,0.0,0.0,2025,1,56.33712,12.9700851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6995000.0,817.0,164.0,5.0,2025,1,59.1847878,17.729763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7695000.0,0.0,97.5,4.0,2025,1,59.31592,18.1296444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2595000.0,0.0,130.0,4.0,2025,1,55.4371681,13.3241472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2795000.0,0.0,79.0,3.0,2025,1,59.3792229,17.9374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
995000.0,0.0,76.5,2.0,2025,1,56.07655,13.2482576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6995000.0,0.0,53.0,2.0,2025,1,59.34103621618088,18.032138334446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,0.0,70.0,3.0,2025,1,59.2989426,18.0320683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5495000.0,877.0,183.0,8.0,2025,1,59.55441,16.510952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1295000.0,0.0,26.8,2.0,2025,1,55.5933037,12.97836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000.0,0.0,120.0,4.0,2025,1,55.7045937,13.19927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4595000.0,0.0,111.5,4.0,2025,1,55.69029,13.236064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3395000.0,0.0,71.0,2.0,2025,1,55.7111168,13.1877966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3095000.0,0.0,52.5,2.0,2025,1,55.6964645,13.19554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,0.0,60.0,2.0,2025,1,55.71178,13.1673021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4995000.0,0.0,71.0,3.0,2025,1,59.29834,18.0687141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15350000.0,650.0,162.0,5.0,2025,1,59.37670951554313,18.15898694578436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5495000.0,0.0,79.0,3.0,2025,1,59.30041026383357,18.00357221372156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3595000.0,138.0,96.0,4.0,2025,1,59.494133,17.9461536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5495000.0,0.0,69.5,2.0,2025,1,59.31284,18.07294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2500000.0,0.0,40.0,2.0,2025,1,59.2931152,18.1030087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
995000.0,0.0,28.0,1.0,2025,1,64.75343,20.94829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2595000.0,0.0,46.0,2.0,2025,1,59.2989364635,18.0647829733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3495000.0,0.0,43.0,2.0,2025,1,59.33057,18.00564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5295000.0,0.0,104.0,4.0,2025,1,59.2871246,18.0948753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2595000.0,0.0,41.7,1.0,2025,1,59.8577843,17.6274815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3250000.0,0.0,94.0,3.0,2025,1,59.18806,17.63794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,0.0,43.0,2.0,2025,1,59.31747,18.032568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2850000.0,0.0,121.0,4.0,2025,1,59.38317,13.5067177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2750000.0,0.0,56.0,2.0,2025,1,59.295166,18.0551376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2690000.0,0.0,53.5,2.0,2025,1,57.6917229,11.9238605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,1519.0,355.0,5.0,2025,1,56.006317,12.7673917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2395000.0,0.0,56.0,2.0,2025,1,59.8602753,17.66614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1850000.0,0.0,51.0,2.0,2025,1,59.4181955,17.8393817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,0.0,67.4,3.0,2025,1,59.41064,18.064608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3295000.0,0.0,84.0,3.0,2025,1,58.4115143,15.6339436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2590000.0,0.0,39.0,1.5,2025,1,57.6850128,11.9990988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5750000.0,0.0,61.0,2.0,2025,1,59.3186836,18.02555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3995000.0,0.0,68.0,3.0,2025,1,59.3590126,17.97272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525000.0,0.0,38.0,1.0,2025,1,56.876648305,16.6631162443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5995000.0,0.0,65.0,2.0,2025,1,59.3348274,18.0351257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350000.0,0.0,42.5,1.0,2025,1,58.50600550000001,13.1381424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
295000.0,0.0,65.5,2.0,2025,1,56.2800827,14.5345106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4895000.0,0.0,126.0,5.0,2025,1,59.46084,17.9766235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5495000.0,0.0,128.0,5.0,2025,1,55.514297,12.9948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4490000.0,202.0,115.0,6.0,2025,1,57.63991,11.89564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3295000.0,0.0,46.5,2.0,2025,1,59.31741,18.0231247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995000.0,0.0,23.0,1.0,2025,1,59.35717,17.97418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3695000.0,0.0,62.0,3.0,2025,1,59.3692856,17.9615936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2295000.0,0.0,73.0,3.0,2025,1,57.823772,12.024023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3495000.0,0.0,86.0,4.0,2025,1,59.36725,17.9606075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4795000.0,1001.0,192.0,4.0,2025,1,58.6100925,16.2499024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3500000.0,1095.0,195.0,6.0,2025,1,55.6949577,13.2958879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3995000.0,0.0,70.0,2.0,2025,1,59.3653336,18.0040379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4995000.0,0.0,90.0,3.0,2025,1,59.36545,17.9712582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450000.0,0.0,31.0,1.0,2025,1,59.385036,17.822979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2995000.0,0.0,128.5,5.0,2025,1,59.49667,17.9348145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2695000.0,0.0,42.0,2.0,2025,1,59.36415,17.9648075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4490000.0,0.0,41.5,1.5,2025,1,59.3451538,18.0532856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
